date,open,high,low,close,volume
2024-07-30 10:32:00,1187.95,1188.65,1187.6,1188.65,242
2024-07-30 10:33:00,1188.65,1189.2,1187.95,1189.2,323
2024-07-30 10:34:00,1189.2,1189.2,1187.6,1188.3,299
2024-07-30 10:35:00,1188.45,1189.9,1188.05,1188.05,224
2024-07-30 10:36:00,1188.05,1188.8,1188.05,1188.5,213
2024-07-30 10:37:00,1188.5,1188.8,1184.0,1184.0,3133
2024-07-30 10:38:00,1184.0,1185.25,1183.35,1184.9,1135
2024-07-30 10:39:00,1184.9,1186.95,1184.35,1186.95,561
2024-07-30 10:40:00,1186.95,1187.95,1186.95,1187.95,311
2024-07-30 10:41:00,1187.95,1187.95,1184.65,1185.85,811
2024-07-30 10:42:00,1185.85,1186.95,1185.85,1186.95,377
2024-07-30 10:43:00,1186.95,1188.35,1186.95,1188.0,377
2024-07-30 10:44:00,1187.7,1188.2,1187.1,1187.1,569
2024-07-30 10:45:00,1187.7,1188.25,1186.8,1186.8,260
2024-07-30 10:46:00,1186.8,1188.55,1186.8,1187.85,183
2024-07-30 10:47:00,1187.8,1187.9,1186.35,1187.85,288
2024-07-30 10:48:00,1187.85,1187.85,1187.6,1187.6,206
2024-07-30 10:49:00,1187.6,1187.6,1186.25,1186.7,341
2024-07-30 10:50:00,1186.9,1187.45,1186.8,1187.15,180
2024-07-30 10:51:00,1187.15,1187.8,1184.2,1187.15,2658
2024-07-30 10:52:00,1187.15,1187.15,1185.05,1185.7,303
2024-07-30 10:53:00,1185.7,1185.75,1184.65,1184.65,251
2024-07-30 10:54:00,1184.65,1185.7,1184.65,1185.7,180
2024-07-30 10:55:00,1185.7,1185.7,1185.7,1185.7,317
2024-07-30 10:56:00,1185.7,1185.95,1185.6,1185.95,278
2024-07-30 10:57:00,1185.65,1185.7,1184.7,1185.7,675
2024-07-30 10:58:00,1185.7,1186.95,1185.7,1186.95,323
2024-07-30 10:59:00,1186.95,1187.7,1185.0,1185.6,465
2024-07-30 11:00:00,1185.6,1186.75,1185.6,1186.4,178
2024-07-30 11:01:00,1185.55,1186.3,1185.15,1185.3,317
2024-07-30 11:02:00,1185.3,1186.4,1185.3,1186.4,257
2024-07-30 11:03:00,1186.4,1187.3,1186.4,1186.65,395
2024-07-30 11:04:00,1186.65,1187.35,1185.8,1185.8,301
2024-07-30 11:05:00,1186.0,1187.45,1186.0,1187.45,183
2024-07-30 11:06:00,1187.45,1187.6,1187.05,1187.35,171
2024-07-30 11:07:00,1187.35,1187.35,1186.0,1186.35,424
2024-07-30 11:08:00,1186.35,1187.5,1186.05,1186.8,239
2024-07-30 11:09:00,1186.8,1187.25,1186.4,1186.8,214
2024-07-30 11:10:00,1186.4,1188.25,1186.4,1187.1,258
2024-07-30 11:11:00,1187.1,1187.9,1186.3,1186.3,228
2024-07-30 11:12:00,1186.3,1188.1,1186.3,1188.1,225
2024-07-30 11:13:00,1188.1,1188.1,1187.6,1187.6,207
2024-07-30 11:14:00,1187.25,1188.45,1187.25,1188.45,238
2024-07-30 11:15:00,1188.45,1189.55,1187.95,1188.45,1488
2024-07-30 11:16:00,1188.45,1188.5,1186.0,1188.5,868
2024-07-30 11:17:00,1188.5,1189.85,1188.5,1189.85,172
2024-07-30 11:18:00,1189.85,1189.9,1189.85,1189.9,192
2024-07-30 11:19:00,1189.9,1189.9,1189.85,1189.9,257
2024-07-30 11:20:00,1189.9,1189.9,1188.05,1188.05,468
2024-07-30 11:21:00,1188.05,1189.25,1188.05,1188.65,473
2024-07-30 11:22:00,1188.65,1189.4,1188.45,1188.85,189
2024-07-30 11:23:00,1188.85,1189.1,1188.05,1188.6,262
2024-07-30 11:24:00,1188.6,1188.6,1187.25,1188.0,186
2024-07-30 11:25:00,1188.0,1188.4,1188.0,1188.3,258
2024-07-30 11:26:00,1188.3,1189.65,1188.3,1188.55,599
2024-07-30 11:27:00,1188.55,1189.55,1188.55,1189.5,768
2024-07-30 11:28:00,1189.5,1189.5,1188.25,1188.25,367
2024-07-30 11:29:00,1188.25,1188.35,1188.25,1188.35,213
2024-07-30 11:30:00,1188.35,1188.35,1188.15,1188.3,220
2024-07-30 11:31:00,1188.3,1189.35,1188.3,1189.35,552
2024-07-30 11:32:00,1189.35,1189.35,1188.25,1189.0,210
2024-07-30 11:33:00,1189.0,1189.0,1188.25,1188.25,385
2024-07-30 11:34:00,1188.25,1189.0,1188.25,1188.9,342
2024-07-30 11:35:00,1188.9,1189.0,1187.6,1188.95,442
2024-07-30 11:36:00,1189.0,1189.0,1188.95,1189.0,258
2024-07-30 11:37:00,1189.0,1189.0,1187.9,1188.25,435
2024-07-30 11:38:00,1188.25,1188.6,1187.95,1188.3,177
2024-07-30 11:39:00,1188.3,1188.3,1188.25,1188.25,435
2024-07-30 11:40:00,1188.25,1188.6,1188.0,1188.55,269
2024-07-30 11:41:00,1188.55,1188.55,1188.05,1188.55,587
2024-07-30 11:42:00,1188.55,1188.55,1185.8,1186.75,704
2024-07-30 11:43:00,1186.75,1188.35,1186.75,1188.0,334
2024-07-30 11:44:00,1188.0,1188.85,1187.5,1188.5,253
2024-07-30 11:45:00,1188.5,1188.85,1188.5,1188.85,1387
2024-07-30 11:46:00,1189.0,1189.6,1188.65,1188.65,1523
2024-07-30 11:47:00,1188.65,1189.4,1186.0,1189.4,7794
2024-07-30 11:48:00,1189.4,1189.55,1189.0,1189.3,604
